4939	1636	1
4425	1623	1
3877	1704	-1
7498	365	1
4960	59	1
3453	1864	1
6753	1166	1
6977	387	1
6083	782	1
4701	1638	1
4099	888	1
7716	504	1
1248	359	1
2468	152	1
5472	1011	1
120	1021	1
6535	1661	1
6836	1376	1
6848	45	1
4933	653	1
1727	1158	1
5390	1644	1
614	46	1
323	1707	1
573	1443	1
7610	1623	1
3267	1201	1
2017	1641	1
3217	234	1
5693	1021	1
7411	652	1
6745	1867	1
7889	749	1
7248	1967	1
1877	88	1
3845	1623	1
4567	1166	1
7292	592	1
505	1137	1
3049	969	1
5527	1944	1
2202	249	1
7704	46	1
7855	46	1
5560	215	1
2766	46	1
6624	1319	1
3189	1295	1
7340	102	1
5460	1636	1
6889	1124	1
7752	719	1
3413	360	1
5846	295	-1
1120	42	1
7645	683	1
1380	1090	1
3142	1810	1
1781	1	1
5765	643	1
7605	1476	1
5087	1638	1
1255	364	1
7876	1193	1
3043	910	1
6621	80	1
7774	489	1
3942	1236	1
4880	1881	1
2595	1081	1
6025	960	1
2470	1946	1
2181	510	1
4116	1818	1
7419	286	1
4768	1818	1
7730	1124	1
1413	402	1
6820	248	1
4823	1616	1
605	1864	-1
7838	1944	1
1728	1578	1
4431	669	1
6795	1591	1
868	647	1
4204	1462	1
7770	935	1
418	1638	1
5651	751	1
1033	1280	1
4301	1370	1
5837	1166	1
3411	1517	1
1262	1571	1
5864	1484	1
20	888	1
5881	1833	1
6304	828	1
2827	177	1
4375	903	1
3639	1910	1
4853	1380	1
5458	1443	1
5113	1898	1
4284	749	1
5311	1745	1
4395	1932	1
7103	1345	1
121	669	1
6045	570	1
5436	1619	1
5847	261	1
1272	814	1
447	1484	1
1314	1761	1
281	1823	1
5847	751	1
6991	751	1
6300	1003	1
5877	946	1
2453	751	1
4550	995	1
6537	1644	1
776	1398	1
7807	960	1
6523	1091	1
3178	1511	1
7301	709	1
5365	1106	1
3976	570	1
404	1123	1
3331	1370	1
2073	1967	1
6799	1462	1
4463	953	1
3700	61	1
6084	995	1
1668	82	1
3813	1619	1
2718	1370	1
787	1370	1
5719	719	1
1204	402	1
594	632	1
7032	326	1
6822	54	1
1628	719	1
4178	896	1
4845	1586	1
2974	598	1
2305	88	1
7251	1379	1
5596	983	1
5491	365	1
6112	1166	1
3480	396	1
3067	1532	1
6572	825	1
4318	1926	1
2583	709	1
5862	308	1
7060	1017	1
3674	1109	1
1511	350	1
1082	262	1
3421	1967	1
2649	577	1
222	275	1
3202	576	1
2285	1769	1
2556	1174	1
3421	26	1
4700	1	1
666	215	1
6009	501	1
6696	99	1
2961	369	1
3902	1019	1
108	1562	1
1739	764	1
3323	265	1
3752	576	1
1575	1	1
6607	798	1
4784	1040	1
3689	431	1
661	1818	1
3215	247	1
7005	379	1
5148	867	1
3401	1733	1
5765	1378	1
4851	267	1
7743	248	1
2202	1095	1
2460	308	1
4520	916	1
2105	1833	1
4359	792	1
3729	1453	1
7700	206	1
2355	775	1
1051	1443	1
7337	842	1
6382	995	1
5154	495	1
6194	598	1
4339	713	1
5570	656	1
3795	756	1
96	402	1
511	1512	1
7450	1755	1
1222	96	1
2078	1638	1
7846	792	1
939	1124	1
3694	1395	1
386	1958	1
7253	1641	1
5548	239	1
3224	1444	1
1220	88	1
2926	33	1
6621	1938	1
4088	1649	1
4962	719	1
4908	822	1
3949	1443	1
6109	1648	1
4387	1605	1
6669	1503	1
7566	1166	1
251	1274	1
348	195	1
5611	1378	1
1902	1159	1
1339	1419	1
6130	46	1
5518	966	1
3923	1393	1
3045	1648	1
7901	1423	1
3656	13	1
6437	1021	1
5060	632	1
4325	1726	1
4095	261	1
4020	103	1
1384	177	1
6129	835	1
3911	1021	1
5647	721	1
6033	411	1
3225	1115	1
2400	19	1
4393	340	1
3044	1636	1
7361	1703	1
1461	1654	1
2952	1926	1
1863	388	1
7539	643	1
6445	1183	1
6403	847	1
784	249	1
3286	646	1
2767	1812	1
3373	1339	1
7885	1939	1
2055	598	1
6414	1616	1
2534	1351	1
4971	1709	1
1240	570	1
2133	1443	1
7834	1269	1
6000	1443	1
3899	975	1
30	1157	1
1791	248	1
1121	249	1
2132	711	1
2884	1623	1
691	1864	1
2209	656	1
7893	709	1
7307	279	1
1231	1619	1
7507	1056	1
7906	1363	1
5516	1826	1
888	544	1
5316	1878	1
1231	46	1
858	1125	1
313	280	1
627	939	1
7526	1636	1
3829	280	1
3061	88	1
6400	77	1
7312	1619	-1
3287	669	1
5456	504	1
3797	1462	1
257	262	1
4829	1636	1
7432	1646	1
5685	1864	1
4528	1121	1
7691	192	1
3809	1915	1
3874	1687	1
3710	1123	1
2655	177	1
7740	1	1
2337	1746	1
725	365	1
3687	1795	1
7427	46	1
7055	215	1
2852	350	1
7520	1066	1
7249	598	1
932	1315	1
6574	1423	1
2407	1646	1
7126	262	1
2715	1623	1
5463	617	1
1692	709	1
6712	1876	1
256	556	1
2301	615	1
1437	1206	1
6470	471	1
776	517	1
5288	1443	1
6278	239	1
5339	764	1
7679	219	1
2324	1107	1
1000	1512	1
551	616	1
4723	1636	1
735	1917	1
4318	506	1
1048	204	1
3609	1462	1
3647	594	1
4915	1206	1
2069	545	1
3108	354	1
977	1109	1
7372	1783	1
327	1636	1
6133	1021	1
4005	248	1
4839	340	1
4353	1881	1
7794	1049	1
6369	517	1
966	1636	1
1013	1944	1
6540	1646	1
3864	861	1
4776	1423	1
4606	1833	1
6515	1212	1
4222	1886	1
7074	402	1
1087	656	1
4925	968	1
219	598	1
1723	597	1
2465	849	1
5	331	1
1710	425	1
2190	868	1
5840	491	1
6662	939	1
2438	830	1
4952	177	1
6370	1646	1
5236	1895	1
6768	1745	1
1720	442	1
4169	598	1
5859	206	1
6488	177	1
2436	787	1
1619	1573	1
3949	719	1
6641	249	1
7763	308	1
6362	1638	1
7776	669	1
2522	567	1
3479	1124	1
3272	46	1
7550	1121	1
6905	983	1
400	709	1
3504	1820	1
4949	830	1
5035	1883	1
1328	591	1
1615	387	1
4538	1472	1
5769	510	1
6373	1703	1
2288	1085	1
120	365	1
5746	1646	1
6180	1123	1
215	1290	1
6851	504	1
3818	810	1
1314	669	1
2845	177	1
5182	1409	1
6980	904	1
6792	1419	1
384	1124	1
456	504	1
86	1476	1
7474	1040	1
1459	1638	1
5229	598	1
7167	1050	1
6589	431	1
4422	654	1
484	1175	1
1113	1486	1
4396	880	1
928	1944	1
7089	731	1
1808	365	1
402	1849	1
4917	844	1
2605	1638	1
6539	1482	1
1771	258	1
5767	490	1
3074	698	1
864	1800	1
4926	1116	1
4695	1638	1
3608	310	1
2963	1124	1
3345	669	1
5960	863	1
3465	1700	1
888	535	1
6099	1582	1
4652	326	1
4139	1576	1
7710	1572	1
2967	423	1
3920	374	1
479	1476	1
1737	709	1
2485	656	1
4685	598	1
6338	1646	-1
99	230	1
6795	163	1
7395	425	1
6602	987	1
6720	1703	1
3858	719	1
84	872	1
3238	1443	1
2905	1161	1
4558	289	1
1042	810	1
7179	1236	1
4554	1021	1
7403	598	1
7280	1398	1
4597	863	1
5505	219	1
2142	1374	1
4580	1636	1
3787	957	1
6467	1703	1
6826	1912	-1
1447	1550	1
6470	810	1
6725	1657	1
4619	1964	1
238	206	1
2100	734	1
7490	787	1
7104	308	1
1609	389	1
1315	402	1
2738	1362	1
7314	1931	1
7165	1855	1
6262	45	1
1772	1	1
2047	880	1
7708	814	1
1345	1512	1
2744	919	1
5194	770	1
1534	596	1
7568	1645	1
2412	1619	1
5769	1377	1
7066	983	1
4214	1282	1
3190	1664	1
668	509	1
1293	863	1
2628	1620	1
5780	1143	1
2526	215	1
1776	1316	1
6306	1021	1
7168	1636	1
1679	598	1
5352	471	1
865	70	1
6397	598	1
593	1646	1
1683	749	1
3301	1370	1
3041	1021	1
1502	1623	1
1899	206	1
2088	1907	1
5085	1944	1
2048	1334	1
5758	1786	1
5386	1443	1
5107	99	1
6858	598	1
294	1878	1
98	402	1
2690	719	1
4262	504	1
2778	1646	1
7648	1057	1
4525	1295	1
7107	235	1
6757	646	1
5069	374	1
5464	719	1
5006	1834	1
6850	749	1
5842	1640	1
6681	215	1
935	808	1
5829	88	1
3389	1476	1
374	886	1
53	1053	1
6350	1687	1
954	1648	1
6742	864	1
5154	885	1
4105	151	1
6563	1636	1
163	74	1
6215	26	1
1142	308	1
6083	57	1
7651	1230	1
141	1166	1
6050	811	1
6700	1124	1
6735	1292	1
7174	330	1
3594	1	1
5707	1639	1
3723	775	1
4699	1646	1
3067	477	1
6582	896	1
1280	365	1
4019	1482	-1
6420	549	1
2334	1553	1
1083	602	1
6841	1123	-1
7286	811	1
2641	46	1
4938	1646	1
1266	1280	1
7592	263	1
653	882	1
1897	1623	1
3478	234	1
730	1267	1
3261	1967	1
3874	96	1
1298	795	1
3499	1295	1
3500	1295	1
5765	1400	1
4034	1755	1
7545	308	1
4267	814	1
5214	1562	1
5435	1766	1
6194	1254	1
7278	1037	1
2818	814	1
961	26	1
3495	177	1
820	1482	1
3597	1972	1
4763	1638	1
3695	1443	1
6196	1081	1
900	556	1
5784	847	1
571	888	1
7274	1021	1
4494	1944	1
7311	1966	1
4690	655	1
7330	1021	1
2897	598	1
1115	182	1
5780	1236	1
5582	810	1
3168	1669	-1
4008	1755	1
1755	761	1
1891	1560	1
6101	315	1
4483	792	1
4158	668	1
7551	1173	1
594	249	1
2116	1834	1
5401	215	1
2761	1718	1
4110	1944	1
443	45	1
3690	142	1
7331	435	1
4742	1021	1
4910	1124	1
1922	830	1
3317	979	1
6723	504	1
6322	365	1
2214	510	1
379	1476	1
4809	359	1
7667	1638	1
2369	26	1
2259	1443	1
5519	537	1
1482	852	1
5452	1877	1
1515	145	1
4632	1486	1
3742	598	1
5358	1920	1
5096	206	1
5942	1174	1
1805	888	1
613	836	1
4229	1650	1
7648	24	1
4856	1651	1
6229	1476	1
826	1484	1
1197	76	1
7125	810	1
6401	749	1
1485	402	1
5012	510	1
7667	1967	1
7904	1719	1
3230	510	1
4626	1360	1
544	94	1
5371	1361	1
152	1645	1
6757	348	1
2338	790	1
1591	1236	1
6136	881	1
7171	598	1
1298	1347	1
4516	1398	1
6407	1619	1
3698	1370	1
7334	308	1
4554	1382	1
6190	248	1
5957	846	1
3892	1703	1
5849	1172	1
6169	1393	1
4232	810	1
2983	1236	1
6482	88	1
7494	847	1
1628	1865	1
1333	835	1
1209	1520	1
2983	329	1
944	88	1
1330	1880	1
4003	57	1
6321	535	1
1398	1482	1
1632	1702	1
5969	1931	1
3113	847	1
3579	1470	1
7690	308	1
6146	1496	1
5662	1029	1
4109	1844	1
7156	764	1
6461	340	1
7376	847	1
4978	1449	1
3336	1645	1
1571	656	1
41	1723	1
5704	1886	1
3138	1034	1
7225	592	1
1088	719	1
2310	751	1
5462	1485	1
6165	1641	1
4861	598	1
2573	1667	1
4591	698	1
710	1109	1
4413	1734	1
5596	170	1
4948	1916	-1
1655	1236	1
1532	365	1
5747	1203	1
4461	1808	1
3063	1021	1
5043	301	1
319	249	1
5215	1482	1
4015	1773	1
6101	306	1
4355	656	1
6270	1242	1
6541	596	1
2051	46	1
3400	1638	1
5992	1890	1
7705	1636	1
6655	1423	1
6848	369	1
3316	365	1
4616	749	1
6701	1745	1
3758	615	1
315	1924	-1
5062	751	1
4627	1144	1
5606	698	1
6180	288	1
6380	1021	1
4135	1892	1
5140	365	1
71	1423	1
3587	1476	1
4326	504	1
6095	1623	1
1090	1777	-1
824	321	1
7753	215	1
1597	82	1
7186	1370	1
7600	1646	1
29	598	1
6160	1382	1
7649	804	1
164	340	1
748	1121	1
3648	340	1
1456	755	1
3035	1166	1
1190	1963	1
6056	284	1
7128	810	1
7673	88	1
7552	177	1
894	764	1
7510	1076	1
7597	1095	1
4035	93	1
2744	1087	1
7465	218	1
4814	1676	1
3423	1011	1
65	1924	1
5295	1419	1
929	719	1
549	1003	1
4254	345	1
386	961	1
5722	314	1
5552	1482	1
6182	1623	-1
2307	102	1
6733	1967	1
3721	1423	1
1293	206	1
4707	1646	1
6872	1638	1
2778	968	-1
6318	1636	1
4950	944	1
2128	847	1
3818	1423	1
7072	1638	1
7767	249	1
6638	1170	1
1048	709	1
6909	219	1
6496	1562	1
5789	765	1
3578	626	1
769	510	1
7467	1703	1
5107	784	1
1747	1641	1
964	709	1
3835	345	1
4026	1187	1
1462	431	1
3259	1835	1
6023	1886	1
6970	566	1
1742	330	1
6330	402	1
6257	365	1
4160	1156	1
3865	23	-1
6492	402	1
6366	1484	1
5769	340	1
5494	1526	1
236	97	1
6989	494	1
6826	1881	1
5412	984	1
3394	842	1
939	698	1
6464	713	1
246	402	1
7793	1967	1
2017	1644	1
5910	1588	1
7287	719	1
615	960	1
3682	1621	1
117	1443	1
2413	1124	1
2664	1623	1
3676	193	1
296	1621	1
861	1713	1
1372	215	1
845	859	1
6878	1	1
1929	1881	1
5554	1121	1
4090	369	1
5190	308	1
1292	103	1
5388	374	1
7128	1550	1
888	1295	1
2456	975	1
2586	1839	1
1699	709	-1
6324	215	1
7527	5	1
2342	365	1
7861	1636	1
5742	249	1
6038	948	1
5694	719	1
958	1562	1
1627	1	1
5484	1050	1
6933	468	1
6791	1638	1
3519	598	1
416	431	1
6528	814	1
156	670	1
2920	181	1
2232	1443	1
3645	1536	1
4875	1576	1
2435	1185	1
2510	1962	1
1554	816	1
2129	1376	1
699	234	1
6753	1944	1
6548	1422	1
2870	1117	-1
3144	1295	1
6791	1562	1
2995	609	1
6402	62	1
7881	1562	1
4106	656	1
1511	1161	1
4893	88	1
5214	888	1
7244	669	1
629	1730	1
6420	1646	1
4449	180	1
733	1636	1
4110	814	1
3047	1275	1
7322	1546	1
4645	682	1
369	262	1
5643	517	1
6068	557	1
283	866	1
4613	687	1
2366	1495	1
3640	672	1
4855	177	1
3186	369	1
2939	1703	1
5068	1880	1
815	719	1
89	975	1
6932	142	1
3522	1388	1
887	849	1
5263	318	1
7262	1155	1
7530	206	1
1911	889	1
7877	698	1
3653	510	1
2233	206	1
7247	814	1
5403	656	1
1508	632	1
2568	1568	1
520	1124	1
3120	340	1
6262	469	1
2544	432	1
5394	430	1
5202	206	1
2785	1916	1
5205	751	1
3766	1944	1
7249	1924	1
6465	1745	1
4566	871	1
6643	82	1
5335	1119	1
4898	598	1
3505	1864	1
2086	1619	1
2977	1719	1
4900	643	1
7450	177	1
7209	1638	1
3072	1116	1
1737	77	1
3312	968	1
669	1646	1
1903	1562	1
7878	78	1
666	263	1
562	556	1
7343	895	1
4749	792	-1
5179	1443	1
2061	1818	1
2626	365	1
2327	510	1
4969	1623	1
1547	1021	1
2629	262	1
4971	709	1
6941	810	1
6733	1443	1
7470	742	1
7375	1432	1
7288	1423	1
5334	820	1
1630	365	1
7703	1526	1
4662	1657	1
5585	421	1
7673	1360	1
5857	38	1
5207	262	1
6651	1646	1
7716	1646	1
4120	1638	1
3869	757	1
793	1623	1
5114	517	1
680	1166	1
6252	1703	1
4210	1036	1
3884	1517	1
682	1917	1
3944	67	1
223	46	1
2299	234	1
4223	944	1
6910	1419	1
2194	1790	1
752	1706	1
3422	1521	1
983	1347	1
6485	1646	1
773	1596	1
6737	1161	1
6608	1370	1
2075	1619	1
6607	1370	1
6482	663	1
7753	1967	1
4330	1166	1
7658	1380	1
2088	80	1
1856	863	1
3035	1021	1
6062	233	1
7913	1823	1
1448	200	1
3367	1484	1
1442	1886	1
3301	632	1
6062	1726	1
4171	88	1
4080	980	1
3818	1557	1
5131	830	1
7309	1021	1
7349	480	1
2644	1619	1
1358	272	1
4731	1296	1
6512	1244	1
5309	859	1
7580	46	1
1564	1400	1
3873	1051	1
2869	176	1
3367	46	1
7680	751	1
2746	709	1
4583	1443	1
1446	830	1
6227	177	1
4355	1299	1
5054	1124	1
2054	607	1
6200	524	1
3600	62	1
5068	1231	1
7743	968	1
1087	1494	1
1346	960	1
7554	1944	1
2093	1121	1
4895	1428	1
6549	1646	1
2871	896	1
4753	830	1
2209	830	1
7383	1352	1
1219	517	1
5260	1237	1
5943	1623	1
7405	764	1
2412	1073	1
7782	789	1
214	966	1
7766	810	1
2066	431	1
5930	313	1
3864	1482	1
5133	679	1
3754	638	1
3468	1638	1
7916	1944	1
1975	1619	1
7870	1700	1
6102	1004	1
2908	764	1
4686	365	1
4406	260	1
7801	1703	1
6690	784	1
2394	749	1
3009	1116	1
602	1644	1
1249	1376	1
1225	82	1
7617	961	-1
4252	284	1
2938	970	1
3864	506	1
5311	1400	1
4008	206	1
766	746	1
279	1636	1
6910	1709	1
5530	1720	1
1753	1042	1
2259	1944	1
3623	388	1
5182	1737	1
7548	1484	1
417	1641	1
3444	175	1
4704	1124	1
2391	1618	1
6959	78	1
2343	1638	1
5820	88	1
4415	306	1
6288	1306	1
663	1449	1
4845	1657	1
3639	1443	1
5639	1097	1
5639	1102	1
7408	1462	1
5863	751	1
293	504	1
3982	203	1
7855	1177	1
3055	719	1
2676	867	1
7881	504	1
4614	1703	1
1700	573	1
7665	326	1
7627	867	1
1844	471	1
2907	1511	1
3105	1123	1
5485	1027	1
1042	1021	1
1082	1124	1
7238	118	1
4697	863	1
5422	1124	1
6864	471	1
6691	1621	1
5036	1659	-1
3581	1003	1
4581	597	1
6680	369	1
3022	1109	1
6773	88	1
6765	88	1
1964	1967	1
2536	1298	1
7640	556	1
6538	615	1
6639	1889	1
3090	1867	1
5452	749	1
6012	1055	1
2151	234	1
6548	817	1
1507	1582	1
4280	504	1
2141	261	1
5322	435	1
932	669	1
6996	736	1
788	1124	1
4531	810	1
2288	107	1
2931	234	1
2563	177	1
5755	960	1
2582	1587	1
4018	753	1
5321	598	1
2656	848	1
7694	1542	1
2374	810	1
548	722	1
6427	905	-1
5398	774	1
323	181	1
2579	183	1
1597	894	1
1789	88	1
5917	1703	1
7241	1645	1
6449	88	1
525	88	1
3831	896	1
3435	1124	1
4871	1726	1
5538	1124	1
7714	598	1
2066	1557	1
2614	1761	1
5611	471	1
298	1868	1
7163	1121	1
7096	830	1
7284	682	1
4381	177	1
4860	1946	1
287	1412	1
4199	1370	1
3280	212	1
2687	75	1
2988	814	1
5183	402	1
1694	878	1
6991	1646	1
6573	709	1
2848	938	1
4604	1372	1
2856	1067	1
7821	964	1
6731	751	1
3110	38	1
4581	1906	1
5628	1761	1
3250	1646	1
4227	35	1
1970	1880	1
1289	510	1
2151	1158	1
3477	615	1
3586	1166	1
121	709	1
5502	245	1
1454	359	1
2947	489	1
4309	849	1
4673	827	1
2710	1191	1
7235	895	1
6786	77	1
5636	1520	1
2212	907	1
345	1648	1
6761	547	1
192	1170	1
1709	177	1
7215	960	1
1005	830	1
3699	798	1
1027	1881	1
1120	764	1
6085	206	1
2446	308	1
6506	1365	1
483	1636	1
4087	1703	1
7135	1851	1
6458	1646	1
3514	1236	1
4516	1796	1
170	483	1
2687	1931	1
6188	1859	1
2326	139	1
1135	124	1
5355	517	1
586	1121	1
57	1208	1
3091	960	1
4990	1	1
2648	1	1
6368	1091	1
3864	601	1
3800	1703	1
2977	215	1
548	86	1
4065	943	1
847	261	1
2618	868	1
3472	57	1
4368	1944	1
826	1709	1
1068	1214	1
5034	99	1
7700	1623	1
4562	656	1
1314	1484	1
4197	1619	1
6770	764	1
3135	1638	1
4158	1957	1
3211	1443	1
16	262	1
1791	308	1
1330	1148	1
3597	1021	1
5388	1872	1
4079	340	1
7865	669	1
4015	749	1
7404	308	1
6012	1540	1
5044	46	1
7812	1646	1
300	1599	1
6604	609	-1
5708	549	1
652	1081	1
7201	1124	1
718	46	1
7566	1745	1
7501	308	1
1298	1055	1
6165	1562	1
2076	1286	1
3546	1927	1
7044	1121	1
4479	45	1
2623	632	1
4715	1021	1
234	1638	1
375	598	1
7285	1161	1
3562	1803	-1
5178	669	1
7372	830	1
7565	1476	1
6287	964	1
1245	440	1
4614	207	1
29	1021	1
4524	1236	1
7582	1662	1
3276	1557	1
4531	1864	1
722	70	1
6290	1166	1
6897	1124	1
4260	1166	1
3757	215	-1
1649	1011	1
3418	1370	1
1444	1588	1
6689	1638	1
7405	45	1
5488	888	1
6188	1392	1
6439	177	1
1849	1476	1
351	739	1
7835	896	1
3117	1116	1
5954	1524	1
6084	1619	1
5488	1636	1
1446	550	1
7074	654	1
7485	471	1
877	1680	1
2393	509	1
5388	1926	1
5114	1271	1
1427	1967	1
3205	1295	1
1880	1933	1
7304	1575	1
3863	1443	1
7049	1792	1
3731	1124	1
5559	262	1
1880	765	1
7044	1621	1
1695	775	1
7248	1121	1
2526	1124	1
4490	960	1
3702	557	1
2147	1779	1
4765	1259	1
5293	1021	1
6735	102	1
3745	830	1
7730	654	1
2038	1484	1
3611	757	1
2206	1909	1
6285	770	1
7801	1091	1
780	281	1
1450	1967	1
5960	979	1
523	1757	1
776	1482	1
4557	1443	1
5495	1924	1
6650	669	1
2058	1081	1
4597	365	1
4599	1797	1
2324	1443	1
6227	88	1
1890	1157	1
7741	1881	1
7269	979	1
7884	1172	1
6764	76	1
4091	1199	1
29	1443	1
6197	340	1
173	545	1
4763	1352	1
2983	1520	1
6657	177	1
4318	1	1
3691	153	1
3652	1494	1
5438	1967	1
4963	1339	1
2067	46	1
1392	504	1
3385	1443	1
6201	1124	1
226	1719	1
3880	215	1
4988	1124	1
601	1536	1
5153	1021	1
2942	1236	1
3699	90	1
3285	1443	1
5794	79	1
6239	1944	1
1082	1423	1
6868	402	-1
4915	1747	1
5369	1051	1
6621	1669	1
1825	713	1
2329	1944	1
5212	1636	1
3328	1797	1
527	719	1
6428	1382	1
2226	814	1
5026	1818	1
6789	234	1
766	177	1
5051	1623	1
7100	1021	1
7299	1217	1
2657	1745	1
7876	75	1
4720	20	1
1575	1795	1
2130	847	1
5929	262	1
567	1562	1
4586	630	1
7127	1236	1
594	1370	1
3196	38	1
3686	1419	1
5860	1761	1
150	1557	1
2537	979	1
4029	566	1
747	1728	1
6620	469	1
7022	814	1
7418	1761	1
799	918	1
4463	1160	1
249	1443	1
3418	102	1
2283	1476	1
6160	1646	1
4384	46	1
29	471	1
4784	983	1
2563	1636	1
2985	1	1
7625	78	1
1920	1313	1
5563	106	1
5553	1764	1
3204	287	1
7593	489	1
5231	1159	1
6734	857	1
792	1443	1
7420	1657	1
4989	215	1
5459	262	-1
5971	1128	1
1111	1864	1
6015	1647	1
5166	598	1
6244	326	1
1502	896	1
344	1021	1
325	1644	1
6233	888	1
4065	414	1
6974	206	1
5321	1638	1
1375	751	1
2763	1619	1
987	719	1
711	830	1
1569	677	1
7573	1646	1
6762	1124	1
438	1202	1
4522	1967	1
1816	566	1
5276	1443	1
1997	120	1
1264	1003	1
2460	1638	1
6655	1719	1
3981	1419	1
7405	1867	1
2934	215	1
4870	1	1
4763	719	1
7865	894	1
4605	1576	1
4446	1753	1
4072	757	1
5889	1121	1
3791	1638	1
4583	1944	1
4699	1944	1
4683	1166	1
2626	248	1
4722	1001	1
5503	1501	1
6085	1944	1
3596	1036	1
3077	1869	1
3569	1636	1
7768	326	1
1750	318	1
3794	1081	1
6418	74	1
7680	510	1
1660	1360	1
1057	308	1
7608	598	1
2626	88	1
4666	1295	1
4947	471	1
7802	1100	1
2906	243	1
6998	572	1
6081	77	1
5441	1482	1
5685	1638	1
1864	1236	1
5647	52	1
6465	830	1
17	1619	1
4123	1645	1
7400	1636	1
6025	374	1
93	269	1
2322	1423	1
7013	1746	1
6791	248	1
4259	1124	1
4300	1646	1
3985	1940	1
4277	1938	1
2035	370	1
6321	1218	1
1114	1294	1
7798	239	1
5201	345	1
3870	1763	1
6176	1365	1
1926	504	1
2739	1630	1
5786	1867	1
5385	206	1
216	598	1
217	598	1
6821	907	1
6518	142	1
1534	1370	1
6382	1398	1
890	248	1
1439	1178	1
3617	206	1
7319	1511	1
2357	1382	1
1462	1886	1
5562	1619	1
7629	852	1
3953	1649	1
3703	789	1
2162	1797	1
955	667	1
6539	798	1
7373	1636	1
